
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde4412    Vardas4412     x.xx                3.60                
Pavarde4414    Vardas4414     x.xx                2.20                
Pavarde4416    Vardas4416     x.xx                3.40                
Pavarde4417    Vardas4417     x.xx                4.40                
Pavarde4423    Vardas4423     x.xx                2.00                
Pavarde4424    Vardas4424     x.xx                4.20                
Pavarde4427    Vardas4427     x.xx                3.60                
Pavarde4428    Vardas4428     x.xx                3.00                
Pavarde4434    Vardas4434     x.xx                3.00                
Pavarde4435    Vardas4435     x.xx                3.60                
Pavarde4437    Vardas4437     x.xx                4.60                
Pavarde4439    Vardas4439     x.xx                3.80                
Pavarde4440    Vardas4440     x.xx                2.60                
Pavarde4441    Vardas4441     x.xx                4.40                
Pavarde4442    Vardas4442     x.xx                3.40                
Pavarde4444    Vardas4444     x.xx                4.20                
Pavarde4445    Vardas4445     x.xx                4.60                
Pavarde4446    Vardas4446     x.xx                4.40                
Pavarde4449    Vardas4449     x.xx                3.40                
Pavarde4451    Vardas4451     x.xx                3.40                
Pavarde4459    Vardas4459     x.xx                2.20                
Pavarde4463    Vardas4463     x.xx                3.40                
Pavarde4466    Vardas4466     x.xx                3.80                
Pavarde4467    Vardas4467     x.xx                2.60                
Pavarde4470    Vardas4470     x.xx                3.60                
Pavarde4472    Vardas4472     x.xx                1.80                
Pavarde4474    Vardas4474     x.xx                4.00                
Pavarde4475    Vardas4475     x.xx                2.80                
Pavarde4478    Vardas4478     x.xx                3.80                
Pavarde4479    Vardas4479     x.xx                2.20                
Pavarde4481    Vardas4481     x.xx                4.60                
Pavarde4482    Vardas4482     x.xx                2.60                
Pavarde4483    Vardas4483     x.xx                2.20                
Pavarde4489    Vardas4489     x.xx                3.60                
Pavarde4490    Vardas4490     x.xx                4.40                
Pavarde4493    Vardas4493     x.xx                4.60                
Pavarde4495    Vardas4495     x.xx                4.20                
Pavarde4498    Vardas4498     x.xx                4.80                
Pavarde4502    Vardas4502     x.xx                2.80                
Pavarde4503    Vardas4503     x.xx                3.60                
Pavarde4505    Vardas4505     x.xx                2.80                
Pavarde4506    Vardas4506     x.xx                3.00                
Pavarde4507    Vardas4507     x.xx                4.80                
Pavarde4510    Vardas4510     x.xx                4.80                
Pavarde4515    Vardas4515     x.xx                4.80                
Pavarde4517    Vardas4517     x.xx                3.20                
Pavarde4519    Vardas4519     x.xx                4.40                
Pavarde4525    Vardas4525     x.xx                3.80                
Pavarde4527    Vardas4527     x.xx                2.40                
Pavarde4529    Vardas4529     x.xx                4.00                
Pavarde4530    Vardas4530     x.xx                4.80                
Pavarde4532    Vardas4532     x.xx                4.40                
Pavarde4537    Vardas4537     x.xx                4.00                
Pavarde4538    Vardas4538     x.xx                4.40                
Pavarde4540    Vardas4540     x.xx                3.40                
Pavarde4543    Vardas4543     x.xx                3.60                
Pavarde4544    Vardas4544     x.xx                3.00                
Pavarde4545    Vardas4545     x.xx                2.80                
Pavarde4548    Vardas4548     x.xx                4.00                
Pavarde4551    Vardas4551     x.xx                4.20                
Pavarde4552    Vardas4552     x.xx                4.60                
Pavarde4557    Vardas4557     x.xx                4.00                
Pavarde4560    Vardas4560     x.xx                4.20                
Pavarde4562    Vardas4562     x.xx                3.00                
Pavarde4566    Vardas4566     x.xx                3.80                
Pavarde4569    Vardas4569     x.xx                4.80                
Pavarde4571    Vardas4571     x.xx                3.40                
Pavarde4573    Vardas4573     x.xx                3.20                
Pavarde4574    Vardas4574     x.xx                4.60                
Pavarde4575    Vardas4575     x.xx                4.80                
Pavarde4576    Vardas4576     x.xx                3.80                
Pavarde4579    Vardas4579     x.xx                4.20                
Pavarde4587    Vardas4587     x.xx                4.80                
Pavarde4588    Vardas4588     x.xx                3.60                
Pavarde4589    Vardas4589     x.xx                2.40                
Pavarde4590    Vardas4590     x.xx                2.40                
Pavarde4594    Vardas4594     x.xx                4.80                
Pavarde4597    Vardas4597     x.xx                4.40                
Pavarde4601    Vardas4601     x.xx                3.40                
Pavarde4602    Vardas4602     x.xx                3.80                
Pavarde4603    Vardas4603     x.xx                2.60                
Pavarde4609    Vardas4609     x.xx                3.40                
Pavarde4610    Vardas4610     x.xx                2.60                
Pavarde4612    Vardas4612     x.xx                3.20                
Pavarde4613    Vardas4613     x.xx                3.40                
Pavarde4614    Vardas4614     x.xx                4.40                
Pavarde4615    Vardas4615     x.xx                4.20                
Pavarde4617    Vardas4617     x.xx                3.20                
Pavarde4622    Vardas4622     x.xx                3.40                
Pavarde4624    Vardas4624     x.xx                2.80                
Pavarde4625    Vardas4625     x.xx                2.60                
Pavarde4629    Vardas4629     x.xx                2.60                
Pavarde4630    Vardas4630     x.xx                4.40                
Pavarde4637    Vardas4637     x.xx                3.40                
Pavarde4643    Vardas4643     x.xx                4.20                
Pavarde4644    Vardas4644     x.xx                3.20                
Pavarde4648    Vardas4648     x.xx                2.60                
Pavarde4649    Vardas4649     x.xx                4.20                
Pavarde4655    Vardas4655     x.xx                3.80                
Pavarde4656    Vardas4656     x.xx                4.80                
Pavarde4658    Vardas4658     x.xx                3.00                
Pavarde4661    Vardas4661     x.xx                3.40                
Pavarde4664    Vardas4664     x.xx                4.20                
Pavarde4665    Vardas4665     x.xx                3.20                
Pavarde4669    Vardas4669     x.xx                3.20                
Pavarde4671    Vardas4671     x.xx                3.00                
Pavarde4672    Vardas4672     x.xx                4.40                
Pavarde4673    Vardas4673     x.xx                4.60                
Pavarde4674    Vardas4674     x.xx                3.20                
Pavarde4675    Vardas4675     x.xx                4.20                
Pavarde4679    Vardas4679     x.xx                1.80                
Pavarde4680    Vardas4680     x.xx                3.20                
Pavarde4681    Vardas4681     x.xx                4.20                
Pavarde4686    Vardas4686     x.xx                4.20                
Pavarde4687    Vardas4687     x.xx                2.80                
Pavarde4690    Vardas4690     x.xx                3.00                
Pavarde4691    Vardas4691     x.xx                3.00                
Pavarde4692    Vardas4692     x.xx                4.80                
Pavarde4695    Vardas4695     x.xx                3.00                
Pavarde4697    Vardas4697     x.xx                3.40                
Pavarde4702    Vardas4702     x.xx                3.00                
Pavarde4703    Vardas4703     x.xx                4.40                
Pavarde4704    Vardas4704     x.xx                3.00                
Pavarde4705    Vardas4705     x.xx                2.60                
Pavarde4706    Vardas4706     x.xx                3.20                
Pavarde4709    Vardas4709     x.xx                3.00                
Pavarde4713    Vardas4713     x.xx                3.00                
Pavarde4714    Vardas4714     x.xx                3.20                
Pavarde4716    Vardas4716     x.xx                4.40                
Pavarde4718    Vardas4718     x.xx                3.60                
Pavarde4722    Vardas4722     x.xx                3.80                
Pavarde4723    Vardas4723     x.xx                4.20                
Pavarde4725    Vardas4725     x.xx                4.60                
Pavarde4726    Vardas4726     x.xx                2.20                
Pavarde4728    Vardas4728     x.xx                2.60                
Pavarde4729    Vardas4729     x.xx                3.60                
Pavarde4736    Vardas4736     x.xx                4.60                
Pavarde4737    Vardas4737     x.xx                4.00                
Pavarde4738    Vardas4738     x.xx                4.80                
Pavarde4739    Vardas4739     x.xx                4.00                
Pavarde4743    Vardas4743     x.xx                2.60                
Pavarde4745    Vardas4745     x.xx                4.60                
Pavarde4746    Vardas4746     x.xx                4.00                
Pavarde4753    Vardas4753     x.xx                4.60                
Pavarde4754    Vardas4754     x.xx                4.80                
Pavarde4755    Vardas4755     x.xx                3.40                
Pavarde4756    Vardas4756     x.xx                4.00                
Pavarde4757    Vardas4757     x.xx                4.60                
Pavarde4759    Vardas4759     x.xx                4.40                
Pavarde4764    Vardas4764     x.xx                3.80                
Pavarde4766    Vardas4766     x.xx                3.00                
Pavarde4768    Vardas4768     x.xx                3.20                
Pavarde4769    Vardas4769     x.xx                2.60                
Pavarde4771    Vardas4771     x.xx                4.80                
Pavarde4772    Vardas4772     x.xx                3.00                
Pavarde4776    Vardas4776     x.xx                4.60                
Pavarde4779    Vardas4779     x.xx                3.80                
Pavarde4782    Vardas4782     x.xx                3.00                
Pavarde4783    Vardas4783     x.xx                4.20                
Pavarde4786    Vardas4786     x.xx                3.60                
Pavarde4788    Vardas4788     x.xx                4.40                
Pavarde4789    Vardas4789     x.xx                3.20                
Pavarde4790    Vardas4790     x.xx                2.20                
Pavarde4796    Vardas4796     x.xx                3.60                
Pavarde4797    Vardas4797     x.xx                3.60                
Pavarde4802    Vardas4802     x.xx                4.20                
Pavarde4808    Vardas4808     x.xx                4.80                
Pavarde4812    Vardas4812     x.xx                4.40                
Pavarde4815    Vardas4815     x.xx                2.60                
Pavarde4817    Vardas4817     x.xx                2.20                
Pavarde4819    Vardas4819     x.xx                3.60                
Pavarde4820    Vardas4820     x.xx                4.00                
Pavarde4824    Vardas4824     x.xx                4.60                
Pavarde4829    Vardas4829     x.xx                4.00                
Pavarde4830    Vardas4830     x.xx                4.80                
Pavarde4831    Vardas4831     x.xx                2.80                
Pavarde4834    Vardas4834     x.xx                3.80                
Pavarde4835    Vardas4835     x.xx                2.20                
Pavarde4837    Vardas4837     x.xx                4.20                
Pavarde4838    Vardas4838     x.xx                4.80                
Pavarde4839    Vardas4839     x.xx                4.20                
Pavarde4840    Vardas4840     x.xx                3.20                
Pavarde4844    Vardas4844     x.xx                3.00                
Pavarde4846    Vardas4846     x.xx                3.40                
Pavarde4847    Vardas4847     x.xx                4.80                
Pavarde4851    Vardas4851     x.xx                4.60                
Pavarde4855    Vardas4855     x.xx                4.60                
Pavarde4856    Vardas4856     x.xx                4.60                
Pavarde4857    Vardas4857     x.xx                3.40                
Pavarde4859    Vardas4859     x.xx                2.20                
Pavarde4860    Vardas4860     x.xx                4.60                
Pavarde4862    Vardas4862     x.xx                4.00                
Pavarde4863    Vardas4863     x.xx                4.60                
Pavarde4864    Vardas4864     x.xx                4.40                
Pavarde4868    Vardas4868     x.xx                4.40                
Pavarde4869    Vardas4869     x.xx                4.20                
Pavarde4872    Vardas4872     x.xx                4.40                
Pavarde4873    Vardas4873     x.xx                4.80                
Pavarde4874    Vardas4874     x.xx                2.80                
Pavarde4875    Vardas4875     x.xx                3.60                
Pavarde4877    Vardas4877     x.xx                3.80                
Pavarde4879    Vardas4879     x.xx                2.60                
Pavarde4882    Vardas4882     x.xx                2.20                
Pavarde4887    Vardas4887     x.xx                2.80                
Pavarde4890    Vardas4890     x.xx                2.80                
Pavarde4891    Vardas4891     x.xx                4.80                
Pavarde4901    Vardas4901     x.xx                3.40                
Pavarde4904    Vardas4904     x.xx                4.60                
Pavarde4909    Vardas4909     x.xx                2.40                
Pavarde4914    Vardas4914     x.xx                3.80                
Pavarde4916    Vardas4916     x.xx                3.80                
Pavarde4918    Vardas4918     x.xx                2.60                
Pavarde4920    Vardas4920     x.xx                2.60                
Pavarde4921    Vardas4921     x.xx                3.40                
Pavarde4922    Vardas4922     x.xx                4.00                
Pavarde4923    Vardas4923     x.xx                2.80                
Pavarde4924    Vardas4924     x.xx                4.40                
Pavarde4927    Vardas4927     x.xx                2.80                
Pavarde4932    Vardas4932     x.xx                4.20                
Pavarde4935    Vardas4935     x.xx                4.80                
Pavarde4938    Vardas4938     x.xx                3.00                
Pavarde4940    Vardas4940     x.xx                4.60                
Pavarde4941    Vardas4941     x.xx                3.60                
Pavarde4943    Vardas4943     x.xx                4.20                
Pavarde4944    Vardas4944     x.xx                4.00                
Pavarde4946    Vardas4946     x.xx                4.60                
Pavarde4951    Vardas4951     x.xx                4.00                
Pavarde4955    Vardas4955     x.xx                3.40                
Pavarde4956    Vardas4956     x.xx                4.20                
Pavarde4960    Vardas4960     x.xx                4.40                
Pavarde4961    Vardas4961     x.xx                3.20                
Pavarde4963    Vardas4963     x.xx                4.40                
Pavarde4964    Vardas4964     x.xx                4.80                
Pavarde4966    Vardas4966     x.xx                4.20                
Pavarde4968    Vardas4968     x.xx                4.40                
Pavarde4971    Vardas4971     x.xx                3.80                
Pavarde4974    Vardas4974     x.xx                4.80                
Pavarde4977    Vardas4977     x.xx                3.00                
Pavarde4978    Vardas4978     x.xx                4.00                
Pavarde4980    Vardas4980     x.xx                4.40                
Pavarde4982    Vardas4982     x.xx                2.80                
Pavarde4984    Vardas4984     x.xx                2.60                
Pavarde4988    Vardas4988     x.xx                3.40                
Pavarde4989    Vardas4989     x.xx                2.20                
Pavarde4990    Vardas4990     x.xx                4.20                
Pavarde4997    Vardas4997     x.xx                2.20                
Pavarde4999    Vardas4999     x.xx                4.00                
Pavarde5001    Vardas5001     x.xx                3.40                
Pavarde5005    Vardas5005     x.xx                3.20                
Pavarde5007    Vardas5007     x.xx                3.20                
Pavarde5009    Vardas5009     x.xx                4.40                
Pavarde5011    Vardas5011     x.xx                3.20                
Pavarde5014    Vardas5014     x.xx                4.40                
Pavarde5027    Vardas5027     x.xx                4.00                
Pavarde5028    Vardas5028     x.xx                3.40                
Pavarde5030    Vardas5030     x.xx                3.80                
Pavarde5031    Vardas5031     x.xx                4.00                
Pavarde5033    Vardas5033     x.xx                1.80                
Pavarde5035    Vardas5035     x.xx                3.20                
Pavarde5037    Vardas5037     x.xx                2.80                
Pavarde5040    Vardas5040     x.xx                4.00                
Pavarde5041    Vardas5041     x.xx                4.40                
Pavarde5046    Vardas5046     x.xx                2.80                
Pavarde5055    Vardas5055     x.xx                3.80                
Pavarde5058    Vardas5058     x.xx                2.60                
Pavarde5064    Vardas5064     x.xx                3.20                
Pavarde5065    Vardas5065     x.xx                3.20                
Pavarde5066    Vardas5066     x.xx                4.60                
Pavarde5067    Vardas5067     x.xx                2.80                
Pavarde5069    Vardas5069     x.xx                4.20                
Pavarde5071    Vardas5071     x.xx                3.80                
Pavarde5074    Vardas5074     x.xx                3.40                
Pavarde5080    Vardas5080     x.xx                4.60                
Pavarde5083    Vardas5083     x.xx                3.40                
Pavarde5089    Vardas5089     x.xx                2.60                
Pavarde5090    Vardas5090     x.xx                3.20                
Pavarde5091    Vardas5091     x.xx                2.60                
Pavarde5093    Vardas5093     x.xx                1.80                
Pavarde5094    Vardas5094     x.xx                2.60                
Pavarde5098    Vardas5098     x.xx                3.60                
Pavarde5104    Vardas5104     x.xx                4.60                
Pavarde5109    Vardas5109     x.xx                4.80                
Pavarde5110    Vardas5110     x.xx                3.60                
Pavarde5115    Vardas5115     x.xx                2.60                
Pavarde5118    Vardas5118     x.xx                2.60                
Pavarde5119    Vardas5119     x.xx                4.20                
Pavarde5120    Vardas5120     x.xx                2.40                
Pavarde5121    Vardas5121     x.xx                4.60                
Pavarde5123    Vardas5123     x.xx                3.80                
Pavarde5125    Vardas5125     x.xx                3.80                
Pavarde5128    Vardas5128     x.xx                4.80                
Pavarde5129    Vardas5129     x.xx                4.00                
Pavarde5130    Vardas5130     x.xx                3.80                
Pavarde5131    Vardas5131     x.xx                3.40                
Pavarde5134    Vardas5134     x.xx                4.20                
Pavarde5135    Vardas5135     x.xx                4.00                
Pavarde5142    Vardas5142     x.xx                2.80                
Pavarde5145    Vardas5145     x.xx                3.40                
Pavarde5146    Vardas5146     x.xx                4.60                
Pavarde5152    Vardas5152     x.xx                4.40                
Pavarde5154    Vardas5154     x.xx                3.60                
Pavarde5155    Vardas5155     x.xx                2.60                
Pavarde5156    Vardas5156     x.xx                4.80                
Pavarde5158    Vardas5158     x.xx                4.80                
Pavarde5159    Vardas5159     x.xx                4.80                
Pavarde5161    Vardas5161     x.xx                4.60                
Pavarde5163    Vardas5163     x.xx                3.20                
Pavarde5165    Vardas5165     x.xx                3.20                
Pavarde5168    Vardas5168     x.xx                3.00                
Pavarde5169    Vardas5169     x.xx                4.20                
Pavarde5170    Vardas5170     x.xx                3.80                
Pavarde5172    Vardas5172     x.xx                4.80                
Pavarde5174    Vardas5174     x.xx                3.40                
Pavarde5177    Vardas5177     x.xx                2.60                
Pavarde5178    Vardas5178     x.xx                4.20                
Pavarde5179    Vardas5179     x.xx                4.80                
Pavarde5181    Vardas5181     x.xx                3.80                
Pavarde5184    Vardas5184     x.xx                3.40                
Pavarde5187    Vardas5187     x.xx                4.00                
Pavarde5189    Vardas5189     x.xx                4.20                
Pavarde5190    Vardas5190     x.xx                4.60                
Pavarde5192    Vardas5192     x.xx                4.40                
Pavarde5197    Vardas5197     x.xx                3.80                
Pavarde5200    Vardas5200     x.xx                4.20                
Pavarde5203    Vardas5203     x.xx                3.00                
Pavarde5205    Vardas5205     x.xx                3.00                
Pavarde5207    Vardas5207     x.xx                2.60                
Pavarde5209    Vardas5209     x.xx                4.60                
Pavarde5210    Vardas5210     x.xx                3.20                
Pavarde5215    Vardas5215     x.xx                4.40                
Pavarde5216    Vardas5216     x.xx                3.80                
Pavarde5219    Vardas5219     x.xx                3.00                
Pavarde5221    Vardas5221     x.xx                3.20                
Pavarde5222    Vardas5222     x.xx                2.80                
Pavarde5223    Vardas5223     x.xx                3.40                
Pavarde5224    Vardas5224     x.xx                4.80                
Pavarde5226    Vardas5226     x.xx                2.60                
Pavarde5227    Vardas5227     x.xx                3.40                
Pavarde5232    Vardas5232     x.xx                4.40                
Pavarde5238    Vardas5238     x.xx                3.40                
Pavarde5240    Vardas5240     x.xx                3.60                
Pavarde5241    Vardas5241     x.xx                4.40                
Pavarde5242    Vardas5242     x.xx                3.20                
Pavarde5244    Vardas5244     x.xx                3.60                
Pavarde5245    Vardas5245     x.xx                2.20                
Pavarde5246    Vardas5246     x.xx                2.60                
Pavarde5247    Vardas5247     x.xx                3.60                
Pavarde5248    Vardas5248     x.xx                4.40                
Pavarde5250    Vardas5250     x.xx                3.00                
Pavarde5252    Vardas5252     x.xx                2.60                
Pavarde5253    Vardas5253     x.xx                4.60                
Pavarde5254    Vardas5254     x.xx                3.80                
Pavarde5257    Vardas5257     x.xx                3.60                
Pavarde5259    Vardas5259     x.xx                3.00                
Pavarde5262    Vardas5262     x.xx                3.40                
Pavarde5263    Vardas5263     x.xx                3.20                
Pavarde5265    Vardas5265     x.xx                4.00                
Pavarde5266    Vardas5266     x.xx                2.20                
Pavarde5268    Vardas5268     x.xx                4.40                
Pavarde5272    Vardas5272     x.xx                4.40                
Pavarde5275    Vardas5275     x.xx                4.40                
Pavarde5276    Vardas5276     x.xx                3.00                
Pavarde5277    Vardas5277     x.xx                4.00                
Pavarde5278    Vardas5278     x.xx                3.80                
Pavarde5280    Vardas5280     x.xx                3.60                
Pavarde5281    Vardas5281     x.xx                3.80                
Pavarde5282    Vardas5282     x.xx                4.60                
Pavarde5287    Vardas5287     x.xx                4.20                
Pavarde5291    Vardas5291     x.xx                3.40                
Pavarde5295    Vardas5295     x.xx                4.20                
Pavarde5296    Vardas5296     x.xx                4.40                
Pavarde5300    Vardas5300     x.xx                2.80                
Pavarde5302    Vardas5302     x.xx                4.60                
Pavarde5306    Vardas5306     x.xx                3.20                
Pavarde5311    Vardas5311     x.xx                4.40                
Pavarde5322    Vardas5322     x.xx                3.40                
Pavarde5326    Vardas5326     x.xx                3.20                
Pavarde5329    Vardas5329     x.xx                2.20                
Pavarde5330    Vardas5330     x.xx                4.80                
Pavarde5331    Vardas5331     x.xx                4.80                
Pavarde5332    Vardas5332     x.xx                4.80                
Pavarde5335    Vardas5335     x.xx                4.20                
Pavarde5336    Vardas5336     x.xx                4.40                
Pavarde5337    Vardas5337     x.xx                2.20                
Pavarde5340    Vardas5340     x.xx                4.00                
Pavarde5341    Vardas5341     x.xx                4.00                
Pavarde5344    Vardas5344     x.xx                3.60                
Pavarde5350    Vardas5350     x.xx                3.80                
Pavarde5352    Vardas5352     x.xx                2.80                
Pavarde5358    Vardas5358     x.xx                3.60                
Pavarde5359    Vardas5359     x.xx                3.40                
Pavarde5360    Vardas5360     x.xx                4.20                
Pavarde5363    Vardas5363     x.xx                2.60                
Pavarde5367    Vardas5367     x.xx                4.60                
Pavarde5369    Vardas5369     x.xx                3.80                
Pavarde5376    Vardas5376     x.xx                3.40                
Pavarde5385    Vardas5385     x.xx                2.80                
Pavarde5386    Vardas5386     x.xx                3.60                
Pavarde5387    Vardas5387     x.xx                2.60                
Pavarde5390    Vardas5390     x.xx                3.60                
Pavarde5392    Vardas5392     x.xx                3.60                
Pavarde5394    Vardas5394     x.xx                2.20                
Pavarde5395    Vardas5395     x.xx                3.80                
Pavarde5399    Vardas5399     x.xx                3.60                
Pavarde5402    Vardas5402     x.xx                4.20                
Pavarde5403    Vardas5403     x.xx                4.00                
Pavarde5406    Vardas5406     x.xx                4.20                
Pavarde5410    Vardas5410     x.xx                2.60                
Pavarde5411    Vardas5411     x.xx                2.80                
Pavarde5420    Vardas5420     x.xx                3.60                
Pavarde5425    Vardas5425     x.xx                4.40                
Pavarde5426    Vardas5426     x.xx                3.40                
Pavarde5429    Vardas5429     x.xx                4.20                
Pavarde5432    Vardas5432     x.xx                4.60                
Pavarde5433    Vardas5433     x.xx                2.80                
Pavarde5434    Vardas5434     x.xx                4.60                
Pavarde5438    Vardas5438     x.xx                3.40                
Pavarde5440    Vardas5440     x.xx                4.00                
Pavarde5442    Vardas5442     x.xx                4.60                
Pavarde5446    Vardas5446     x.xx                3.00                
Pavarde5447    Vardas5447     x.xx                4.80                
Pavarde5452    Vardas5452     x.xx                3.40                
Pavarde5454    Vardas5454     x.xx                2.60                
Pavarde5456    Vardas5456     x.xx                3.80                
Pavarde5457    Vardas5457     x.xx                4.60                
Pavarde5461    Vardas5461     x.xx                4.00                
Pavarde5465    Vardas5465     x.xx                3.40                
Pavarde5467    Vardas5467     x.xx                4.00                
Pavarde5469    Vardas5469     x.xx                4.80                
Pavarde5470    Vardas5470     x.xx                3.60                
Pavarde5478    Vardas5478     x.xx                4.60                
Pavarde5479    Vardas5479     x.xx                3.80                
Pavarde5481    Vardas5481     x.xx                3.40                
Pavarde5485    Vardas5485     x.xx                4.80                
Pavarde5486    Vardas5486     x.xx                3.20                
Pavarde5488    Vardas5488     x.xx                2.60                
Pavarde5491    Vardas5491     x.xx                4.60                
Pavarde5495    Vardas5495     x.xx                2.60                
Pavarde5496    Vardas5496     x.xx                2.60                
Pavarde5497    Vardas5497     x.xx                2.60                
Pavarde5498    Vardas5498     x.xx                3.80                
Pavarde5500    Vardas5500     x.xx                3.20                
Pavarde5501    Vardas5501     x.xx                4.40                
Pavarde5502    Vardas5502     x.xx                2.60                
Pavarde5507    Vardas5507     x.xx                4.60                
Pavarde5509    Vardas5509     x.xx                3.20                
Pavarde5510    Vardas5510     x.xx                4.60                
Pavarde5511    Vardas5511     x.xx                3.00                
Pavarde5513    Vardas5513     x.xx                4.00                
Pavarde5514    Vardas5514     x.xx                2.40                
Pavarde5516    Vardas5516     x.xx                4.20                
Pavarde5517    Vardas5517     x.xx                4.20                
Pavarde5523    Vardas5523     x.xx                4.00                
Pavarde5528    Vardas5528     x.xx                2.60                
Pavarde5531    Vardas5531     x.xx                3.80                
Pavarde5532    Vardas5532     x.xx                3.20                
Pavarde5534    Vardas5534     x.xx                3.00                
Pavarde5536    Vardas5536     x.xx                4.20                
Pavarde5537    Vardas5537     x.xx                2.80                
Pavarde5538    Vardas5538     x.xx                3.60                
Pavarde5543    Vardas5543     x.xx                4.60                
Pavarde5544    Vardas5544     x.xx                4.80                
Pavarde5551    Vardas5551     x.xx                4.40                
Pavarde5553    Vardas5553     x.xx                3.80                
Pavarde5556    Vardas5556     x.xx                3.40                
Pavarde5558    Vardas5558     x.xx                3.60                
Pavarde5562    Vardas5562     x.xx                4.20                
Pavarde5566    Vardas5566     x.xx                4.00                
Pavarde5570    Vardas5570     x.xx                4.60                
Pavarde5571    Vardas5571     x.xx                4.40                
Pavarde5574    Vardas5574     x.xx                4.20                
Pavarde5575    Vardas5575     x.xx                4.00                
Pavarde5581    Vardas5581     x.xx                4.00                
Pavarde5583    Vardas5583     x.xx                3.80                
Pavarde5592    Vardas5592     x.xx                3.60                
Pavarde5593    Vardas5593     x.xx                4.40                
Pavarde5594    Vardas5594     x.xx                3.40                
Pavarde5595    Vardas5595     x.xx                4.40                
Pavarde5596    Vardas5596     x.xx                4.20                
Pavarde5597    Vardas5597     x.xx                4.20                
Pavarde5600    Vardas5600     x.xx                3.40                
Pavarde5601    Vardas5601     x.xx                3.00                
Pavarde5603    Vardas5603     x.xx                2.20                
Pavarde5604    Vardas5604     x.xx                3.20                
Pavarde5606    Vardas5606     x.xx                3.00                
Pavarde5608    Vardas5608     x.xx                3.80                
Pavarde5610    Vardas5610     x.xx                4.00                
Pavarde5613    Vardas5613     x.xx                4.80                
Pavarde5615    Vardas5615     x.xx                4.80                
Pavarde5618    Vardas5618     x.xx                4.40                
Pavarde5620    Vardas5620     x.xx                4.20                
Pavarde5623    Vardas5623     x.xx                2.80                
Pavarde5625    Vardas5625     x.xx                4.80                
Pavarde5627    Vardas5627     x.xx                3.60                
Pavarde5632    Vardas5632     x.xx                4.00                
Pavarde5633    Vardas5633     x.xx                3.40                
Pavarde5637    Vardas5637     x.xx                3.60                
Pavarde5639    Vardas5639     x.xx                3.40                
Pavarde5644    Vardas5644     x.xx                2.60                
Pavarde5645    Vardas5645     x.xx                3.80                
Pavarde5649    Vardas5649     x.xx                3.80                
Pavarde5652    Vardas5652     x.xx                4.40                
Pavarde5656    Vardas5656     x.xx                3.60                
Pavarde5658    Vardas5658     x.xx                4.60                
Pavarde5662    Vardas5662     x.xx                4.60                
Pavarde5665    Vardas5665     x.xx                2.60                
Pavarde5668    Vardas5668     x.xx                4.60                
Pavarde5669    Vardas5669     x.xx                3.20                
Pavarde5673    Vardas5673     x.xx                3.80                
Pavarde5674    Vardas5674     x.xx                2.20                
Pavarde5677    Vardas5677     x.xx                4.00                
Pavarde5679    Vardas5679     x.xx                2.20                
Pavarde5683    Vardas5683     x.xx                4.80                
Pavarde5687    Vardas5687     x.xx                3.80                
Pavarde5690    Vardas5690     x.xx                2.60                
Pavarde5695    Vardas5695     x.xx                2.20                
Pavarde5696    Vardas5696     x.xx                3.40                
Pavarde5697    Vardas5697     x.xx                3.00                
Pavarde5698    Vardas5698     x.xx                3.20                
Pavarde5703    Vardas5703     x.xx                4.80                
Pavarde5708    Vardas5708     x.xx                4.80                
Pavarde5709    Vardas5709     x.xx                4.20                
Pavarde5710    Vardas5710     x.xx                4.40                
Pavarde5715    Vardas5715     x.xx                3.80                
Pavarde5716    Vardas5716     x.xx                3.20                
Pavarde5721    Vardas5721     x.xx                4.00                
Pavarde5722    Vardas5722     x.xx                4.20                
Pavarde5728    Vardas5728     x.xx                4.40                
Pavarde5731    Vardas5731     x.xx                2.60                
Pavarde5733    Vardas5733     x.xx                3.00                
Pavarde5739    Vardas5739     x.xx                4.40                
Pavarde5740    Vardas5740     x.xx                4.20                
Pavarde5742    Vardas5742     x.xx                3.60                
Pavarde5745    Vardas5745     x.xx                4.00                
Pavarde5746    Vardas5746     x.xx                3.00                
Pavarde5751    Vardas5751     x.xx                3.60                
Pavarde5755    Vardas5755     x.xx                3.00                
Pavarde5756    Vardas5756     x.xx                2.60                
Pavarde5758    Vardas5758     x.xx                4.40                
Pavarde5760    Vardas5760     x.xx                3.00                
Pavarde5766    Vardas5766     x.xx                4.20                
Pavarde5768    Vardas5768     x.xx                3.00                
Pavarde5775    Vardas5775     x.xx                3.40                
Pavarde5776    Vardas5776     x.xx                3.80                
Pavarde5781    Vardas5781     x.xx                3.60                
Pavarde5786    Vardas5786     x.xx                3.60                
Pavarde5790    Vardas5790     x.xx                2.60                
Pavarde5792    Vardas5792     x.xx                4.80                
Pavarde5793    Vardas5793     x.xx                2.20                
Pavarde5794    Vardas5794     x.xx                4.80                
Pavarde5800    Vardas5800     x.xx                4.80                
Pavarde5801    Vardas5801     x.xx                3.20                
Pavarde5804    Vardas5804     x.xx                4.40                
Pavarde5808    Vardas5808     x.xx                3.60                
Pavarde5814    Vardas5814     x.xx                3.60                
Pavarde5815    Vardas5815     x.xx                3.60                
Pavarde5816    Vardas5816     x.xx                3.20                
Pavarde5817    Vardas5817     x.xx                4.80                
