
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6225    Vardas6225     x.xx                4.60                
Pavarde6226    Vardas6226     x.xx                7.60                
Pavarde6227    Vardas6227     x.xx                5.20                
Pavarde6228    Vardas6228     x.xx                5.40                
Pavarde6229    Vardas6229     x.xx                5.00                
Pavarde6230    Vardas6230     x.xx                2.80                
Pavarde6231    Vardas6231     x.xx                4.40                
Pavarde6232    Vardas6232     x.xx                2.60                
Pavarde6233    Vardas6233     x.xx                7.40                
Pavarde6234    Vardas6234     x.xx                6.00                
Pavarde6235    Vardas6235     x.xx                4.20                
Pavarde6236    Vardas6236     x.xx                3.80                
Pavarde6237    Vardas6237     x.xx                7.40                
Pavarde6238    Vardas6238     x.xx                5.40                
Pavarde6239    Vardas6239     x.xx                4.40                
Pavarde6240    Vardas6240     x.xx                3.00                
Pavarde6241    Vardas6241     x.xx                5.80                
Pavarde6242    Vardas6242     x.xx                4.80                
Pavarde6243    Vardas6243     x.xx                6.60                
Pavarde6244    Vardas6244     x.xx                3.00                
Pavarde6245    Vardas6245     x.xx                6.80                
Pavarde6246    Vardas6246     x.xx                6.00                
Pavarde6247    Vardas6247     x.xx                6.00                
Pavarde6248    Vardas6248     x.xx                3.40                
Pavarde6249    Vardas6249     x.xx                6.80                
Pavarde6250    Vardas6250     x.xx                8.20                
Pavarde6251    Vardas6251     x.xx                6.80                
Pavarde6252    Vardas6252     x.xx                4.80                
Pavarde6253    Vardas6253     x.xx                6.00                
Pavarde6254    Vardas6254     x.xx                6.00                
Pavarde6255    Vardas6255     x.xx                3.60                
Pavarde6256    Vardas6256     x.xx                5.20                
Pavarde6257    Vardas6257     x.xx                4.00                
Pavarde6258    Vardas6258     x.xx                7.00                
Pavarde6259    Vardas6259     x.xx                7.80                
Pavarde6260    Vardas6260     x.xx                3.40                
Pavarde6261    Vardas6261     x.xx                7.60                
Pavarde6262    Vardas6262     x.xx                5.60                
Pavarde6263    Vardas6263     x.xx                3.00                
Pavarde6264    Vardas6264     x.xx                8.80                
Pavarde6265    Vardas6265     x.xx                5.00                
Pavarde6266    Vardas6266     x.xx                3.80                
Pavarde6267    Vardas6267     x.xx                5.20                
Pavarde6268    Vardas6268     x.xx                4.40                
Pavarde6269    Vardas6269     x.xx                8.20                
Pavarde6270    Vardas6270     x.xx                6.40                
Pavarde6271    Vardas6271     x.xx                6.80                
Pavarde6272    Vardas6272     x.xx                4.80                
Pavarde6273    Vardas6273     x.xx                5.00                
Pavarde6274    Vardas6274     x.xx                6.20                
Pavarde6275    Vardas6275     x.xx                3.40                
Pavarde6276    Vardas6276     x.xx                5.00                
Pavarde6277    Vardas6277     x.xx                7.40                
Pavarde6278    Vardas6278     x.xx                5.80                
Pavarde6279    Vardas6279     x.xx                8.00                
Pavarde6280    Vardas6280     x.xx                3.60                
Pavarde6281    Vardas6281     x.xx                7.40                
Pavarde6282    Vardas6282     x.xx                4.40                
Pavarde6283    Vardas6283     x.xx                3.80                
Pavarde6284    Vardas6284     x.xx                6.00                
Pavarde6285    Vardas6285     x.xx                6.80                
Pavarde6286    Vardas6286     x.xx                4.60                
Pavarde6287    Vardas6287     x.xx                5.80                
Pavarde6288    Vardas6288     x.xx                6.20                
Pavarde6289    Vardas6289     x.xx                8.00                
Pavarde6290    Vardas6290     x.xx                8.20                
Pavarde6291    Vardas6291     x.xx                7.20                
Pavarde6292    Vardas6292     x.xx                2.60                
Pavarde6293    Vardas6293     x.xx                8.60                
Pavarde6294    Vardas6294     x.xx                7.40                
Pavarde6295    Vardas6295     x.xx                4.00                
Pavarde6296    Vardas6296     x.xx                4.40                
Pavarde6297    Vardas6297     x.xx                3.60                
Pavarde6298    Vardas6298     x.xx                7.20                
Pavarde6299    Vardas6299     x.xx                5.60                
Pavarde6300    Vardas6300     x.xx                6.40                
Pavarde6301    Vardas6301     x.xx                3.00                
Pavarde6302    Vardas6302     x.xx                3.00                
Pavarde6303    Vardas6303     x.xx                7.80                
Pavarde6304    Vardas6304     x.xx                3.60                
Pavarde6305    Vardas6305     x.xx                7.40                
Pavarde6306    Vardas6306     x.xx                6.20                
Pavarde6307    Vardas6307     x.xx                7.60                
Pavarde6308    Vardas6308     x.xx                2.60                
Pavarde6309    Vardas6309     x.xx                4.00                
Pavarde6310    Vardas6310     x.xx                5.80                
Pavarde6311    Vardas6311     x.xx                7.00                
Pavarde6312    Vardas6312     x.xx                2.60                
Pavarde6313    Vardas6313     x.xx                2.60                
Pavarde6314    Vardas6314     x.xx                3.00                
Pavarde6315    Vardas6315     x.xx                6.00                
Pavarde6316    Vardas6316     x.xx                7.60                
Pavarde6317    Vardas6317     x.xx                7.40                
Pavarde6318    Vardas6318     x.xx                7.60                
Pavarde6319    Vardas6319     x.xx                5.60                
Pavarde6320    Vardas6320     x.xx                6.60                
Pavarde6321    Vardas6321     x.xx                8.40                
Pavarde6322    Vardas6322     x.xx                3.80                
Pavarde6323    Vardas6323     x.xx                3.20                
Pavarde6324    Vardas6324     x.xx                4.80                
Pavarde6325    Vardas6325     x.xx                3.80                
Pavarde6326    Vardas6326     x.xx                6.20                
Pavarde6327    Vardas6327     x.xx                2.80                
Pavarde6328    Vardas6328     x.xx                3.60                
Pavarde6329    Vardas6329     x.xx                4.60                
Pavarde6330    Vardas6330     x.xx                2.80                
Pavarde6331    Vardas6331     x.xx                8.80                
Pavarde6332    Vardas6332     x.xx                7.40                
Pavarde6333    Vardas6333     x.xx                5.40                
Pavarde6334    Vardas6334     x.xx                7.80                
Pavarde6335    Vardas6335     x.xx                3.20                
Pavarde6336    Vardas6336     x.xx                5.80                
Pavarde6337    Vardas6337     x.xx                6.60                
Pavarde6338    Vardas6338     x.xx                4.60                
Pavarde6339    Vardas6339     x.xx                8.40                
Pavarde6340    Vardas6340     x.xx                7.60                
Pavarde6341    Vardas6341     x.xx                4.80                
Pavarde6342    Vardas6342     x.xx                8.80                
Pavarde6343    Vardas6343     x.xx                7.40                
Pavarde6344    Vardas6344     x.xx                4.40                
Pavarde6345    Vardas6345     x.xx                7.20                
Pavarde6346    Vardas6346     x.xx                6.20                
Pavarde6347    Vardas6347     x.xx                3.20                
Pavarde6348    Vardas6348     x.xx                6.20                
Pavarde6349    Vardas6349     x.xx                7.80                
Pavarde6350    Vardas6350     x.xx                6.80                
Pavarde6351    Vardas6351     x.xx                7.20                
Pavarde6352    Vardas6352     x.xx                5.20                
Pavarde6353    Vardas6353     x.xx                3.00                
Pavarde6354    Vardas6354     x.xx                5.40                
Pavarde6355    Vardas6355     x.xx                3.20                
Pavarde6356    Vardas6356     x.xx                7.40                
Pavarde6357    Vardas6357     x.xx                5.00                
Pavarde6358    Vardas6358     x.xx                6.20                
Pavarde6359    Vardas6359     x.xx                6.60                
Pavarde6360    Vardas6360     x.xx                6.00                
Pavarde6361    Vardas6361     x.xx                6.00                
Pavarde6362    Vardas6362     x.xx                4.60                
Pavarde6363    Vardas6363     x.xx                2.80                
Pavarde6364    Vardas6364     x.xx                3.20                
Pavarde6365    Vardas6365     x.xx                4.20                
Pavarde6366    Vardas6366     x.xx                6.20                
Pavarde6367    Vardas6367     x.xx                7.20                
Pavarde6368    Vardas6368     x.xx                2.60                
Pavarde6369    Vardas6369     x.xx                4.40                
Pavarde6370    Vardas6370     x.xx                6.40                
Pavarde6371    Vardas6371     x.xx                7.20                
Pavarde6372    Vardas6372     x.xx                3.20                
Pavarde6373    Vardas6373     x.xx                4.60                
Pavarde6374    Vardas6374     x.xx                7.60                
Pavarde6375    Vardas6375     x.xx                2.60                
Pavarde6376    Vardas6376     x.xx                2.80                
Pavarde6377    Vardas6377     x.xx                3.00                
Pavarde6378    Vardas6378     x.xx                5.40                
Pavarde6379    Vardas6379     x.xx                5.00                
Pavarde6380    Vardas6380     x.xx                3.60                
Pavarde6381    Vardas6381     x.xx                6.20                
Pavarde6382    Vardas6382     x.xx                4.40                
Pavarde6383    Vardas6383     x.xx                6.00                
Pavarde6384    Vardas6384     x.xx                5.00                
Pavarde6385    Vardas6385     x.xx                4.80                
Pavarde6386    Vardas6386     x.xx                6.20                
Pavarde6387    Vardas6387     x.xx                8.00                
Pavarde6388    Vardas6388     x.xx                3.60                
Pavarde6389    Vardas6389     x.xx                8.00                
Pavarde6390    Vardas6390     x.xx                6.20                
Pavarde6391    Vardas6391     x.xx                2.60                
Pavarde6392    Vardas6392     x.xx                4.60                
Pavarde6393    Vardas6393     x.xx                2.60                
Pavarde6394    Vardas6394     x.xx                3.00                
Pavarde6395    Vardas6395     x.xx                8.80                
Pavarde6396    Vardas6396     x.xx                5.60                
Pavarde6397    Vardas6397     x.xx                3.20                
Pavarde6398    Vardas6398     x.xx                2.80                
Pavarde6399    Vardas6399     x.xx                8.00                
Pavarde6400    Vardas6400     x.xx                8.00                
Pavarde6401    Vardas6401     x.xx                8.20                
Pavarde6402    Vardas6402     x.xx                6.20                
Pavarde6403    Vardas6403     x.xx                8.00                
Pavarde6404    Vardas6404     x.xx                3.00                
Pavarde6405    Vardas6405     x.xx                8.00                
Pavarde6406    Vardas6406     x.xx                8.40                
Pavarde6407    Vardas6407     x.xx                7.40                
Pavarde6408    Vardas6408     x.xx                5.00                
Pavarde6409    Vardas6409     x.xx                3.60                
Pavarde6410    Vardas6410     x.xx                6.40                
Pavarde6411    Vardas6411     x.xx                7.00                
Pavarde6412    Vardas6412     x.xx                6.20                
Pavarde6413    Vardas6413     x.xx                4.40                
Pavarde6414    Vardas6414     x.xx                4.20                
Pavarde6415    Vardas6415     x.xx                6.40                
Pavarde6416    Vardas6416     x.xx                2.60                
Pavarde6417    Vardas6417     x.xx                8.40                
Pavarde6418    Vardas6418     x.xx                7.40                
Pavarde6419    Vardas6419     x.xx                5.00                
Pavarde6420    Vardas6420     x.xx                6.00                
Pavarde6421    Vardas6421     x.xx                6.00                
Pavarde6422    Vardas6422     x.xx                7.00                
Pavarde6423    Vardas6423     x.xx                7.40                
Pavarde6424    Vardas6424     x.xx                6.60                
Pavarde6425    Vardas6425     x.xx                7.60                
Pavarde6426    Vardas6426     x.xx                5.00                
Pavarde6427    Vardas6427     x.xx                5.00                
Pavarde6428    Vardas6428     x.xx                7.00                
Pavarde6429    Vardas6429     x.xx                6.20                
Pavarde6430    Vardas6430     x.xx                7.40                
Pavarde6431    Vardas6431     x.xx                7.60                
Pavarde6432    Vardas6432     x.xx                7.00                
Pavarde6433    Vardas6433     x.xx                5.20                
Pavarde6434    Vardas6434     x.xx                3.20                
Pavarde6435    Vardas6435     x.xx                4.00                
Pavarde6436    Vardas6436     x.xx                6.60                
Pavarde6437    Vardas6437     x.xx                6.20                
Pavarde6438    Vardas6438     x.xx                5.80                
Pavarde6439    Vardas6439     x.xx                3.20                
Pavarde6440    Vardas6440     x.xx                3.80                
Pavarde6441    Vardas6441     x.xx                5.80                
Pavarde6442    Vardas6442     x.xx                6.40                
Pavarde6443    Vardas6443     x.xx                4.40                
Pavarde6444    Vardas6444     x.xx                5.60                
Pavarde6445    Vardas6445     x.xx                4.00                
Pavarde6446    Vardas6446     x.xx                4.00                
Pavarde6447    Vardas6447     x.xx                8.00                
Pavarde6448    Vardas6448     x.xx                5.40                
Pavarde6449    Vardas6449     x.xx                7.60                
Pavarde6450    Vardas6450     x.xx                2.20                
Pavarde6451    Vardas6451     x.xx                6.60                
Pavarde6452    Vardas6452     x.xx                2.60                
Pavarde6453    Vardas6453     x.xx                6.60                
Pavarde6454    Vardas6454     x.xx                7.00                
Pavarde6455    Vardas6455     x.xx                7.40                
Pavarde6456    Vardas6456     x.xx                4.80                
Pavarde6457    Vardas6457     x.xx                4.00                
Pavarde6458    Vardas6458     x.xx                7.80                
Pavarde6459    Vardas6459     x.xx                7.40                
Pavarde6460    Vardas6460     x.xx                3.20                
Pavarde6461    Vardas6461     x.xx                6.00                
Pavarde6462    Vardas6462     x.xx                8.40                
Pavarde6463    Vardas6463     x.xx                4.80                
Pavarde6464    Vardas6464     x.xx                2.80                
Pavarde6465    Vardas6465     x.xx                7.00                
Pavarde6466    Vardas6466     x.xx                3.60                
Pavarde6467    Vardas6467     x.xx                7.80                
Pavarde6468    Vardas6468     x.xx                7.80                
Pavarde6469    Vardas6469     x.xx                3.40                
Pavarde6470    Vardas6470     x.xx                8.40                
Pavarde6471    Vardas6471     x.xx                6.80                
Pavarde6472    Vardas6472     x.xx                4.60                
Pavarde6473    Vardas6473     x.xx                4.20                
Pavarde6474    Vardas6474     x.xx                2.60                
Pavarde6475    Vardas6475     x.xx                7.40                
Pavarde6476    Vardas6476     x.xx                3.20                
Pavarde6477    Vardas6477     x.xx                8.00                
Pavarde6478    Vardas6478     x.xx                3.20                
Pavarde6479    Vardas6479     x.xx                7.20                
Pavarde6480    Vardas6480     x.xx                8.80                
Pavarde6481    Vardas6481     x.xx                2.20                
Pavarde6482    Vardas6482     x.xx                7.60                
Pavarde6483    Vardas6483     x.xx                3.00                
Pavarde6484    Vardas6484     x.xx                4.40                
Pavarde6485    Vardas6485     x.xx                4.40                
Pavarde6486    Vardas6486     x.xx                5.00                
Pavarde6487    Vardas6487     x.xx                2.60                
Pavarde6488    Vardas6488     x.xx                8.20                
Pavarde6489    Vardas6489     x.xx                6.80                
Pavarde6490    Vardas6490     x.xx                5.20                
Pavarde6491    Vardas6491     x.xx                4.40                
Pavarde6492    Vardas6492     x.xx                8.20                
Pavarde6493    Vardas6493     x.xx                7.20                
Pavarde6494    Vardas6494     x.xx                3.20                
Pavarde6495    Vardas6495     x.xx                8.80                
Pavarde6496    Vardas6496     x.xx                6.80                
Pavarde6497    Vardas6497     x.xx                8.00                
Pavarde6498    Vardas6498     x.xx                8.40                
Pavarde6499    Vardas6499     x.xx                1.80                
Pavarde6500    Vardas6500     x.xx                6.60                
Pavarde6501    Vardas6501     x.xx                5.20                
Pavarde6502    Vardas6502     x.xx                5.40                
Pavarde6503    Vardas6503     x.xx                3.60                
Pavarde6504    Vardas6504     x.xx                5.40                
Pavarde6505    Vardas6505     x.xx                5.00                
Pavarde6506    Vardas6506     x.xx                8.00                
Pavarde6507    Vardas6507     x.xx                6.20                
Pavarde6508    Vardas6508     x.xx                7.20                
Pavarde6509    Vardas6509     x.xx                8.00                
Pavarde6510    Vardas6510     x.xx                3.80                
Pavarde6511    Vardas6511     x.xx                8.80                
Pavarde6512    Vardas6512     x.xx                3.20                
Pavarde6513    Vardas6513     x.xx                4.60                
Pavarde6514    Vardas6514     x.xx                4.40                
Pavarde6515    Vardas6515     x.xx                5.40                
Pavarde6516    Vardas6516     x.xx                4.20                
Pavarde6517    Vardas6517     x.xx                4.60                
Pavarde6518    Vardas6518     x.xx                6.80                
Pavarde6519    Vardas6519     x.xx                3.80                
Pavarde6520    Vardas6520     x.xx                8.40                
Pavarde6521    Vardas6521     x.xx                7.60                
Pavarde6522    Vardas6522     x.xx                6.20                
Pavarde6523    Vardas6523     x.xx                4.40                
Pavarde6524    Vardas6524     x.xx                8.00                
Pavarde6525    Vardas6525     x.xx                8.80                
Pavarde6526    Vardas6526     x.xx                2.60                
Pavarde6527    Vardas6527     x.xx                4.80                
Pavarde6528    Vardas6528     x.xx                9.20                
Pavarde6529    Vardas6529     x.xx                2.60                
Pavarde6530    Vardas6530     x.xx                8.00                
Pavarde6531    Vardas6531     x.xx                7.60                
Pavarde6532    Vardas6532     x.xx                6.80                
Pavarde6533    Vardas6533     x.xx                5.60                
Pavarde6534    Vardas6534     x.xx                3.80                
Pavarde6535    Vardas6535     x.xx                3.00                
Pavarde6536    Vardas6536     x.xx                6.80                
Pavarde6537    Vardas6537     x.xx                7.80                
Pavarde6538    Vardas6538     x.xx                7.20                
Pavarde6539    Vardas6539     x.xx                7.00                
Pavarde6540    Vardas6540     x.xx                3.40                
Pavarde6541    Vardas6541     x.xx                7.40                
Pavarde6542    Vardas6542     x.xx                8.80                
Pavarde6543    Vardas6543     x.xx                3.20                
Pavarde6544    Vardas6544     x.xx                2.20                
Pavarde6545    Vardas6545     x.xx                8.00                
Pavarde6546    Vardas6546     x.xx                7.60                
Pavarde6547    Vardas6547     x.xx                7.20                
Pavarde6548    Vardas6548     x.xx                4.20                
Pavarde6549    Vardas6549     x.xx                4.00                
Pavarde6550    Vardas6550     x.xx                6.80                
Pavarde6551    Vardas6551     x.xx                5.80                
Pavarde6552    Vardas6552     x.xx                4.00                
Pavarde6553    Vardas6553     x.xx                7.00                
Pavarde6554    Vardas6554     x.xx                2.60                
Pavarde6555    Vardas6555     x.xx                4.80                
Pavarde6556    Vardas6556     x.xx                3.80                
Pavarde6557    Vardas6557     x.xx                7.80                
Pavarde6558    Vardas6558     x.xx                7.00                
Pavarde6559    Vardas6559     x.xx                7.80                
Pavarde6560    Vardas6560     x.xx                6.80                
Pavarde6561    Vardas6561     x.xx                3.80                
Pavarde6562    Vardas6562     x.xx                6.40                
Pavarde6563    Vardas6563     x.xx                8.80                
Pavarde6564    Vardas6564     x.xx                8.00                
Pavarde6565    Vardas6565     x.xx                4.40                
Pavarde6566    Vardas6566     x.xx                6.60                
Pavarde6567    Vardas6567     x.xx                3.20                
Pavarde6568    Vardas6568     x.xx                4.20                
Pavarde6569    Vardas6569     x.xx                8.20                
Pavarde6570    Vardas6570     x.xx                4.40                
Pavarde6571    Vardas6571     x.xx                2.20                
Pavarde6572    Vardas6572     x.xx                7.80                
Pavarde6573    Vardas6573     x.xx                4.80                
Pavarde6574    Vardas6574     x.xx                4.80                
Pavarde6575    Vardas6575     x.xx                7.00                
Pavarde6576    Vardas6576     x.xx                6.00                
Pavarde6577    Vardas6577     x.xx                5.80                
Pavarde6578    Vardas6578     x.xx                7.80                
Pavarde6579    Vardas6579     x.xx                6.80                
Pavarde6580    Vardas6580     x.xx                4.00                
Pavarde6581    Vardas6581     x.xx                7.00                
Pavarde6582    Vardas6582     x.xx                8.80                
Pavarde6583    Vardas6583     x.xx                4.20                
Pavarde6584    Vardas6584     x.xx                5.00                
Pavarde6585    Vardas6585     x.xx                6.60                
Pavarde6586    Vardas6586     x.xx                6.40                
Pavarde6587    Vardas6587     x.xx                8.40                
Pavarde6588    Vardas6588     x.xx                3.00                
Pavarde6589    Vardas6589     x.xx                6.60                
Pavarde6590    Vardas6590     x.xx                3.00                
Pavarde6591    Vardas6591     x.xx                4.60                
Pavarde6592    Vardas6592     x.xx                5.40                
Pavarde6593    Vardas6593     x.xx                5.20                
Pavarde6594    Vardas6594     x.xx                6.20                
Pavarde6595    Vardas6595     x.xx                8.00                
Pavarde6596    Vardas6596     x.xx                9.20                
Pavarde6597    Vardas6597     x.xx                6.40                
Pavarde6598    Vardas6598     x.xx                7.20                
Pavarde6599    Vardas6599     x.xx                8.40                
Pavarde6600    Vardas6600     x.xx                4.20                
Pavarde6601    Vardas6601     x.xx                3.20                
Pavarde6602    Vardas6602     x.xx                2.60                
Pavarde6603    Vardas6603     x.xx                6.20                
Pavarde6604    Vardas6604     x.xx                6.40                
Pavarde6605    Vardas6605     x.xx                7.00                
Pavarde6606    Vardas6606     x.xx                6.00                
Pavarde6607    Vardas6607     x.xx                7.20                
Pavarde6608    Vardas6608     x.xx                4.60                
Pavarde6609    Vardas6609     x.xx                8.80                
Pavarde6610    Vardas6610     x.xx                4.00                
Pavarde6611    Vardas6611     x.xx                7.40                
Pavarde6612    Vardas6612     x.xx                9.20                
Pavarde6613    Vardas6613     x.xx                2.20                
Pavarde6614    Vardas6614     x.xx                5.60                
Pavarde6615    Vardas6615     x.xx                4.40                
Pavarde6616    Vardas6616     x.xx                3.60                
Pavarde6617    Vardas6617     x.xx                1.80                
Pavarde6618    Vardas6618     x.xx                6.00                
Pavarde6619    Vardas6619     x.xx                6.60                
Pavarde6620    Vardas6620     x.xx                3.00                
Pavarde6621    Vardas6621     x.xx                8.00                
Pavarde6622    Vardas6622     x.xx                6.00                
Pavarde6623    Vardas6623     x.xx                8.00                
Pavarde6624    Vardas6624     x.xx                7.60                
Pavarde6625    Vardas6625     x.xx                3.20                
Pavarde6626    Vardas6626     x.xx                8.40                
Pavarde6627    Vardas6627     x.xx                4.80                
Pavarde6628    Vardas6628     x.xx                2.60                
Pavarde6629    Vardas6629     x.xx                8.00                
Pavarde6630    Vardas6630     x.xx                3.60                
Pavarde6631    Vardas6631     x.xx                6.00                
Pavarde6632    Vardas6632     x.xx                8.00                
Pavarde6633    Vardas6633     x.xx                4.40                
Pavarde6634    Vardas6634     x.xx                6.60                
Pavarde6635    Vardas6635     x.xx                6.20                
Pavarde6636    Vardas6636     x.xx                5.80                
Pavarde6637    Vardas6637     x.xx                8.20                
Pavarde6638    Vardas6638     x.xx                6.80                
Pavarde6639    Vardas6639     x.xx                2.20                
Pavarde6640    Vardas6640     x.xx                5.60                
Pavarde6641    Vardas6641     x.xx                4.00                
Pavarde6642    Vardas6642     x.xx                3.40                
Pavarde6643    Vardas6643     x.xx                3.40                
Pavarde6644    Vardas6644     x.xx                6.60                
Pavarde6645    Vardas6645     x.xx                8.00                
Pavarde6646    Vardas6646     x.xx                3.60                
Pavarde6647    Vardas6647     x.xx                6.20                
Pavarde6648    Vardas6648     x.xx                2.60                
Pavarde6649    Vardas6649     x.xx                7.20                
Pavarde6650    Vardas6650     x.xx                7.20                
Pavarde6651    Vardas6651     x.xx                7.20                
Pavarde6652    Vardas6652     x.xx                3.80                
Pavarde6653    Vardas6653     x.xx                9.20                
Pavarde6654    Vardas6654     x.xx                4.00                
Pavarde6655    Vardas6655     x.xx                3.80                
Pavarde6656    Vardas6656     x.xx                8.00                
Pavarde6657    Vardas6657     x.xx                5.60                
Pavarde6658    Vardas6658     x.xx                8.00                
Pavarde6659    Vardas6659     x.xx                4.80                
Pavarde6660    Vardas6660     x.xx                4.00                
Pavarde6661    Vardas6661     x.xx                8.40                
Pavarde6662    Vardas6662     x.xx                7.60                
Pavarde6663    Vardas6663     x.xx                3.80                
Pavarde6664    Vardas6664     x.xx                2.20                
Pavarde6665    Vardas6665     x.xx                4.80                
Pavarde6666    Vardas6666     x.xx                8.20                
Pavarde6667    Vardas6667     x.xx                6.20                
Pavarde6668    Vardas6668     x.xx                7.20                
Pavarde6669    Vardas6669     x.xx                5.20                
Pavarde6670    Vardas6670     x.xx                3.60                
Pavarde6671    Vardas6671     x.xx                8.40                
Pavarde6672    Vardas6672     x.xx                6.60                
Pavarde6673    Vardas6673     x.xx                6.80                
Pavarde6674    Vardas6674     x.xx                4.60                
Pavarde6675    Vardas6675     x.xx                5.20                
Pavarde6676    Vardas6676     x.xx                4.40                
Pavarde6677    Vardas6677     x.xx                4.40                
Pavarde6678    Vardas6678     x.xx                6.60                
Pavarde6679    Vardas6679     x.xx                8.80                
Pavarde6680    Vardas6680     x.xx                5.20                
Pavarde6681    Vardas6681     x.xx                6.20                
Pavarde6682    Vardas6682     x.xx                6.40                
Pavarde6683    Vardas6683     x.xx                6.80                
Pavarde6684    Vardas6684     x.xx                4.80                
Pavarde6685    Vardas6685     x.xx                3.40                
Pavarde6686    Vardas6686     x.xx                5.20                
Pavarde6687    Vardas6687     x.xx                8.40                
Pavarde6688    Vardas6688     x.xx                5.40                
Pavarde6689    Vardas6689     x.xx                3.00                
Pavarde6690    Vardas6690     x.xx                2.60                
Pavarde6691    Vardas6691     x.xx                5.40                
Pavarde6692    Vardas6692     x.xx                8.80                
Pavarde6693    Vardas6693     x.xx                2.80                
Pavarde6694    Vardas6694     x.xx                3.60                
Pavarde6695    Vardas6695     x.xx                7.60                
Pavarde6696    Vardas6696     x.xx                5.00                
Pavarde6697    Vardas6697     x.xx                7.00                
Pavarde6698    Vardas6698     x.xx                4.80                
Pavarde6699    Vardas6699     x.xx                6.60                
Pavarde6700    Vardas6700     x.xx                8.20                
Pavarde6701    Vardas6701     x.xx                8.60                
Pavarde6702    Vardas6702     x.xx                4.20                
Pavarde6703    Vardas6703     x.xx                2.60                
Pavarde6704    Vardas6704     x.xx                3.40                
Pavarde6705    Vardas6705     x.xx                6.00                
Pavarde6706    Vardas6706     x.xx                7.60                
Pavarde6707    Vardas6707     x.xx                8.40                
Pavarde6708    Vardas6708     x.xx                3.80                
Pavarde6709    Vardas6709     x.xx                6.40                
Pavarde6710    Vardas6710     x.xx                4.00                
Pavarde6711    Vardas6711     x.xx                4.00                
Pavarde6712    Vardas6712     x.xx                3.20                
Pavarde6713    Vardas6713     x.xx                6.00                
Pavarde6714    Vardas6714     x.xx                4.20                
Pavarde6715    Vardas6715     x.xx                6.20                
Pavarde6716    Vardas6716     x.xx                6.60                
Pavarde6717    Vardas6717     x.xx                5.00                
Pavarde6718    Vardas6718     x.xx                6.60                
Pavarde6719    Vardas6719     x.xx                2.60                
Pavarde6720    Vardas6720     x.xx                4.00                
Pavarde6721    Vardas6721     x.xx                3.20                
Pavarde6722    Vardas6722     x.xx                7.00                
Pavarde6723    Vardas6723     x.xx                4.60                
Pavarde6724    Vardas6724     x.xx                8.00                
Pavarde6725    Vardas6725     x.xx                8.40                
Pavarde6726    Vardas6726     x.xx                6.80                
Pavarde6727    Vardas6727     x.xx                6.60                
Pavarde6728    Vardas6728     x.xx                4.00                
Pavarde6729    Vardas6729     x.xx                7.40                
Pavarde6730    Vardas6730     x.xx                4.20                
Pavarde6731    Vardas6731     x.xx                6.80                
Pavarde6732    Vardas6732     x.xx                6.00                
Pavarde6733    Vardas6733     x.xx                3.80                
Pavarde6734    Vardas6734     x.xx                3.80                
Pavarde6735    Vardas6735     x.xx                2.60                
Pavarde6736    Vardas6736     x.xx                7.00                
Pavarde6737    Vardas6737     x.xx                8.40                
Pavarde6738    Vardas6738     x.xx                7.80                
Pavarde6739    Vardas6739     x.xx                4.40                
Pavarde6740    Vardas6740     x.xx                8.40                
Pavarde6741    Vardas6741     x.xx                4.20                
Pavarde6742    Vardas6742     x.xx                6.80                
Pavarde6743    Vardas6743     x.xx                7.20                
Pavarde6744    Vardas6744     x.xx                7.60                
Pavarde6745    Vardas6745     x.xx                6.60                
Pavarde6746    Vardas6746     x.xx                6.20                
Pavarde6747    Vardas6747     x.xx                5.00                
Pavarde6748    Vardas6748     x.xx                5.80                
Pavarde6749    Vardas6749     x.xx                4.60                
Pavarde6750    Vardas6750     x.xx                6.00                
Pavarde6751    Vardas6751     x.xx                8.20                
Pavarde6752    Vardas6752     x.xx                3.80                
Pavarde6753    Vardas6753     x.xx                6.00                
Pavarde6754    Vardas6754     x.xx                2.60                
Pavarde6755    Vardas6755     x.xx                5.40                
Pavarde6756    Vardas6756     x.xx                4.20                
Pavarde6757    Vardas6757     x.xx                5.40                
Pavarde6758    Vardas6758     x.xx                5.80                
Pavarde6759    Vardas6759     x.xx                3.60                
Pavarde6760    Vardas6760     x.xx                5.00                
Pavarde6761    Vardas6761     x.xx                4.40                
Pavarde6762    Vardas6762     x.xx                5.40                
Pavarde6763    Vardas6763     x.xx                7.60                
Pavarde6764    Vardas6764     x.xx                7.60                
Pavarde6765    Vardas6765     x.xx                5.60                
Pavarde6766    Vardas6766     x.xx                5.20                
Pavarde6767    Vardas6767     x.xx                4.60                
Pavarde6768    Vardas6768     x.xx                2.80                
Pavarde6769    Vardas6769     x.xx                2.60                
Pavarde6770    Vardas6770     x.xx                9.20                
Pavarde6771    Vardas6771     x.xx                3.60                
Pavarde6772    Vardas6772     x.xx                2.20                
Pavarde6773    Vardas6773     x.xx                4.00                
Pavarde6774    Vardas6774     x.xx                3.20                
Pavarde6775    Vardas6775     x.xx                4.00                
Pavarde6776    Vardas6776     x.xx                3.00                
Pavarde6777    Vardas6777     x.xx                3.40                
Pavarde6778    Vardas6778     x.xx                6.60                
Pavarde6779    Vardas6779     x.xx                3.00                
Pavarde6780    Vardas6780     x.xx                6.20                
Pavarde6781    Vardas6781     x.xx                7.00                
Pavarde6782    Vardas6782     x.xx                8.00                
