
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5607    Vardas5607     x.xx                5.00                
Pavarde5609    Vardas5609     x.xx                5.40                
Pavarde5611    Vardas5611     x.xx                7.20                
Pavarde5612    Vardas5612     x.xx                5.60                
Pavarde5614    Vardas5614     x.xx                6.60                
Pavarde5616    Vardas5616     x.xx                5.20                
Pavarde5617    Vardas5617     x.xx                6.00                
Pavarde5619    Vardas5619     x.xx                8.40                
Pavarde5621    Vardas5621     x.xx                8.40                
Pavarde5622    Vardas5622     x.xx                5.00                
Pavarde5624    Vardas5624     x.xx                5.00                
Pavarde5626    Vardas5626     x.xx                8.40                
Pavarde5628    Vardas5628     x.xx                5.60                
Pavarde5629    Vardas5629     x.xx                6.80                
Pavarde5630    Vardas5630     x.xx                7.80                
Pavarde5631    Vardas5631     x.xx                7.40                
Pavarde5634    Vardas5634     x.xx                7.40                
Pavarde5635    Vardas5635     x.xx                5.60                
Pavarde5636    Vardas5636     x.xx                7.00                
Pavarde5638    Vardas5638     x.xx                5.80                
Pavarde5640    Vardas5640     x.xx                5.40                
Pavarde5641    Vardas5641     x.xx                6.40                
Pavarde5642    Vardas5642     x.xx                7.00                
Pavarde5643    Vardas5643     x.xx                6.20                
Pavarde5646    Vardas5646     x.xx                6.20                
Pavarde5647    Vardas5647     x.xx                7.20                
Pavarde5648    Vardas5648     x.xx                7.60                
Pavarde5650    Vardas5650     x.xx                6.60                
Pavarde5651    Vardas5651     x.xx                7.60                
Pavarde5653    Vardas5653     x.xx                8.00                
Pavarde5654    Vardas5654     x.xx                6.00                
Pavarde5655    Vardas5655     x.xx                6.80                
Pavarde5657    Vardas5657     x.xx                6.20                
Pavarde5659    Vardas5659     x.xx                5.60                
Pavarde5660    Vardas5660     x.xx                6.40                
Pavarde5661    Vardas5661     x.xx                6.80                
Pavarde5663    Vardas5663     x.xx                6.00                
Pavarde5664    Vardas5664     x.xx                6.20                
Pavarde5666    Vardas5666     x.xx                7.80                
Pavarde5667    Vardas5667     x.xx                7.40                
Pavarde5670    Vardas5670     x.xx                5.60                
Pavarde5671    Vardas5671     x.xx                6.20                
Pavarde5672    Vardas5672     x.xx                5.40                
Pavarde5675    Vardas5675     x.xx                5.20                
Pavarde5676    Vardas5676     x.xx                8.00                
Pavarde5678    Vardas5678     x.xx                5.40                
Pavarde5680    Vardas5680     x.xx                5.60                
Pavarde5681    Vardas5681     x.xx                5.60                
Pavarde5682    Vardas5682     x.xx                5.20                
Pavarde5684    Vardas5684     x.xx                8.40                
Pavarde5685    Vardas5685     x.xx                5.00                
Pavarde5686    Vardas5686     x.xx                5.40                
Pavarde5688    Vardas5688     x.xx                8.40                
Pavarde5689    Vardas5689     x.xx                5.00                
Pavarde5691    Vardas5691     x.xx                6.80                
Pavarde5692    Vardas5692     x.xx                8.40                
Pavarde5693    Vardas5693     x.xx                6.80                
Pavarde5694    Vardas5694     x.xx                7.20                
Pavarde5699    Vardas5699     x.xx                5.80                
Pavarde5700    Vardas5700     x.xx                7.40                
Pavarde5701    Vardas5701     x.xx                5.40                
Pavarde5702    Vardas5702     x.xx                8.00                
Pavarde5704    Vardas5704     x.xx                6.60                
Pavarde5705    Vardas5705     x.xx                6.00                
Pavarde5706    Vardas5706     x.xx                5.20                
Pavarde5707    Vardas5707     x.xx                5.80                
Pavarde5711    Vardas5711     x.xx                7.40                
Pavarde5712    Vardas5712     x.xx                5.80                
Pavarde5713    Vardas5713     x.xx                7.80                
Pavarde5714    Vardas5714     x.xx                7.40                
Pavarde5717    Vardas5717     x.xx                8.00                
Pavarde5718    Vardas5718     x.xx                5.20                
Pavarde5719    Vardas5719     x.xx                5.20                
Pavarde5720    Vardas5720     x.xx                8.20                
Pavarde5723    Vardas5723     x.xx                6.40                
Pavarde5724    Vardas5724     x.xx                5.40                
Pavarde5725    Vardas5725     x.xx                5.60                
Pavarde5726    Vardas5726     x.xx                5.80                
Pavarde5727    Vardas5727     x.xx                7.60                
Pavarde5729    Vardas5729     x.xx                8.40                
Pavarde5730    Vardas5730     x.xx                8.80                
Pavarde5732    Vardas5732     x.xx                7.00                
Pavarde5734    Vardas5734     x.xx                6.60                
Pavarde5735    Vardas5735     x.xx                8.60                
Pavarde5736    Vardas5736     x.xx                7.20                
Pavarde5737    Vardas5737     x.xx                6.40                
Pavarde5738    Vardas5738     x.xx                6.80                
Pavarde5741    Vardas5741     x.xx                6.40                
Pavarde5743    Vardas5743     x.xx                6.80                
Pavarde5744    Vardas5744     x.xx                5.40                
Pavarde5747    Vardas5747     x.xx                5.80                
Pavarde5748    Vardas5748     x.xx                5.00                
Pavarde5749    Vardas5749     x.xx                5.80                
Pavarde5750    Vardas5750     x.xx                5.00                
Pavarde5752    Vardas5752     x.xx                8.00                
Pavarde5753    Vardas5753     x.xx                6.20                
Pavarde5754    Vardas5754     x.xx                6.00                
Pavarde5757    Vardas5757     x.xx                5.60                
Pavarde5759    Vardas5759     x.xx                8.40                
Pavarde5761    Vardas5761     x.xx                6.60                
Pavarde5762    Vardas5762     x.xx                5.60                
Pavarde5763    Vardas5763     x.xx                5.40                
Pavarde5764    Vardas5764     x.xx                7.60                
Pavarde5765    Vardas5765     x.xx                7.60                
Pavarde5767    Vardas5767     x.xx                6.00                
Pavarde5769    Vardas5769     x.xx                5.60                
Pavarde5770    Vardas5770     x.xx                6.20                
Pavarde5771    Vardas5771     x.xx                7.80                
Pavarde5772    Vardas5772     x.xx                6.60                
Pavarde5773    Vardas5773     x.xx                7.40                
Pavarde5774    Vardas5774     x.xx                6.80                
Pavarde5777    Vardas5777     x.xx                5.00                
Pavarde5778    Vardas5778     x.xx                5.20                
Pavarde5779    Vardas5779     x.xx                5.00                
Pavarde5780    Vardas5780     x.xx                5.40                
Pavarde5782    Vardas5782     x.xx                7.40                
Pavarde5783    Vardas5783     x.xx                6.60                
Pavarde5784    Vardas5784     x.xx                8.80                
Pavarde5785    Vardas5785     x.xx                6.60                
Pavarde5787    Vardas5787     x.xx                7.80                
Pavarde5788    Vardas5788     x.xx                6.80                
Pavarde5789    Vardas5789     x.xx                6.20                
Pavarde5791    Vardas5791     x.xx                6.40                
Pavarde5795    Vardas5795     x.xx                6.40                
Pavarde5796    Vardas5796     x.xx                5.80                
Pavarde5797    Vardas5797     x.xx                8.20                
Pavarde5798    Vardas5798     x.xx                5.00                
Pavarde5799    Vardas5799     x.xx                7.80                
Pavarde5802    Vardas5802     x.xx                8.00                
Pavarde5803    Vardas5803     x.xx                8.40                
Pavarde5805    Vardas5805     x.xx                7.20                
Pavarde5806    Vardas5806     x.xx                5.80                
Pavarde5807    Vardas5807     x.xx                6.60                
Pavarde5809    Vardas5809     x.xx                7.00                
Pavarde5810    Vardas5810     x.xx                7.20                
Pavarde5811    Vardas5811     x.xx                6.00                
Pavarde5812    Vardas5812     x.xx                6.80                
Pavarde5813    Vardas5813     x.xx                7.20                
Pavarde5818    Vardas5818     x.xx                5.00                
Pavarde5819    Vardas5819     x.xx                6.40                
Pavarde5820    Vardas5820     x.xx                6.80                
Pavarde5822    Vardas5822     x.xx                7.20                
Pavarde5823    Vardas5823     x.xx                8.80                
Pavarde5825    Vardas5825     x.xx                7.80                
Pavarde5827    Vardas5827     x.xx                7.60                
Pavarde5832    Vardas5832     x.xx                6.20                
Pavarde5833    Vardas5833     x.xx                8.40                
Pavarde5835    Vardas5835     x.xx                5.80                
Pavarde5836    Vardas5836     x.xx                8.00                
Pavarde5838    Vardas5838     x.xx                5.40                
Pavarde5839    Vardas5839     x.xx                5.60                
Pavarde5843    Vardas5843     x.xx                7.00                
Pavarde5844    Vardas5844     x.xx                8.00                
Pavarde5847    Vardas5847     x.xx                8.80                
Pavarde5850    Vardas5850     x.xx                7.20                
Pavarde5852    Vardas5852     x.xx                5.80                
Pavarde5853    Vardas5853     x.xx                7.40                
Pavarde5854    Vardas5854     x.xx                6.60                
Pavarde5855    Vardas5855     x.xx                5.80                
Pavarde5859    Vardas5859     x.xx                6.80                
Pavarde5860    Vardas5860     x.xx                8.60                
Pavarde5862    Vardas5862     x.xx                8.40                
Pavarde5867    Vardas5867     x.xx                8.40                
Pavarde5868    Vardas5868     x.xx                7.00                
Pavarde5870    Vardas5870     x.xx                6.20                
Pavarde5871    Vardas5871     x.xx                6.40                
Pavarde5873    Vardas5873     x.xx                5.60                
Pavarde5874    Vardas5874     x.xx                6.00                
Pavarde5877    Vardas5877     x.xx                5.00                
Pavarde5879    Vardas5879     x.xx                6.80                
Pavarde5880    Vardas5880     x.xx                7.40                
Pavarde5881    Vardas5881     x.xx                5.80                
Pavarde5882    Vardas5882     x.xx                8.00                
Pavarde5883    Vardas5883     x.xx                7.00                
Pavarde5885    Vardas5885     x.xx                6.80                
Pavarde5886    Vardas5886     x.xx                7.60                
Pavarde5891    Vardas5891     x.xx                6.80                
Pavarde5892    Vardas5892     x.xx                5.00                
Pavarde5893    Vardas5893     x.xx                7.20                
Pavarde5895    Vardas5895     x.xx                7.00                
Pavarde5896    Vardas5896     x.xx                5.20                
Pavarde5899    Vardas5899     x.xx                5.00                
Pavarde5900    Vardas5900     x.xx                5.40                
Pavarde5901    Vardas5901     x.xx                7.00                
Pavarde5902    Vardas5902     x.xx                7.20                
Pavarde5903    Vardas5903     x.xx                6.80                
Pavarde5904    Vardas5904     x.xx                7.00                
Pavarde5905    Vardas5905     x.xx                5.60                
Pavarde5906    Vardas5906     x.xx                8.80                
Pavarde5908    Vardas5908     x.xx                5.60                
Pavarde5909    Vardas5909     x.xx                8.80                
Pavarde5910    Vardas5910     x.xx                7.20                
Pavarde5911    Vardas5911     x.xx                5.60                
Pavarde5912    Vardas5912     x.xx                7.00                
Pavarde5913    Vardas5913     x.xx                6.80                
Pavarde5916    Vardas5916     x.xx                7.00                
Pavarde5919    Vardas5919     x.xx                7.00                
Pavarde5920    Vardas5920     x.xx                7.00                
Pavarde5921    Vardas5921     x.xx                5.40                
Pavarde5922    Vardas5922     x.xx                5.80                
Pavarde5923    Vardas5923     x.xx                5.80                
Pavarde5924    Vardas5924     x.xx                6.80                
Pavarde5928    Vardas5928     x.xx                6.80                
Pavarde5929    Vardas5929     x.xx                6.40                
Pavarde5930    Vardas5930     x.xx                7.00                
Pavarde5931    Vardas5931     x.xx                7.00                
Pavarde5932    Vardas5932     x.xx                9.20                
Pavarde5936    Vardas5936     x.xx                8.00                
Pavarde5937    Vardas5937     x.xx                7.60                
Pavarde5940    Vardas5940     x.xx                8.40                
Pavarde5941    Vardas5941     x.xx                8.60                
Pavarde5943    Vardas5943     x.xx                5.00                
Pavarde5944    Vardas5944     x.xx                7.00                
Pavarde5945    Vardas5945     x.xx                8.40                
Pavarde5946    Vardas5946     x.xx                6.80                
Pavarde5948    Vardas5948     x.xx                6.20                
Pavarde5952    Vardas5952     x.xx                5.40                
Pavarde5953    Vardas5953     x.xx                6.80                
Pavarde5954    Vardas5954     x.xx                5.60                
Pavarde5955    Vardas5955     x.xx                6.80                
Pavarde5956    Vardas5956     x.xx                5.20                
Pavarde5957    Vardas5957     x.xx                7.40                
Pavarde5958    Vardas5958     x.xx                6.60                
Pavarde5960    Vardas5960     x.xx                8.20                
Pavarde5961    Vardas5961     x.xx                5.60                
Pavarde5962    Vardas5962     x.xx                7.20                
Pavarde5963    Vardas5963     x.xx                6.80                
Pavarde5964    Vardas5964     x.xx                5.40                
Pavarde5967    Vardas5967     x.xx                7.20                
Pavarde5968    Vardas5968     x.xx                6.00                
Pavarde5970    Vardas5970     x.xx                6.20                
Pavarde5971    Vardas5971     x.xx                5.40                
Pavarde5974    Vardas5974     x.xx                7.00                
Pavarde5976    Vardas5976     x.xx                8.40                
Pavarde5977    Vardas5977     x.xx                6.80                
Pavarde5978    Vardas5978     x.xx                6.40                
Pavarde5979    Vardas5979     x.xx                7.80                
Pavarde5980    Vardas5980     x.xx                9.20                
Pavarde5981    Vardas5981     x.xx                7.40                
Pavarde5982    Vardas5982     x.xx                6.40                
Pavarde5984    Vardas5984     x.xx                7.40                
Pavarde5985    Vardas5985     x.xx                7.20                
Pavarde5989    Vardas5989     x.xx                6.80                
Pavarde5992    Vardas5992     x.xx                5.40                
Pavarde5994    Vardas5994     x.xx                6.80                
Pavarde5995    Vardas5995     x.xx                8.20                
Pavarde5996    Vardas5996     x.xx                7.40                
Pavarde5997    Vardas5997     x.xx                7.40                
Pavarde6000    Vardas6000     x.xx                5.00                
Pavarde6001    Vardas6001     x.xx                5.80                
Pavarde6002    Vardas6002     x.xx                7.60                
Pavarde6003    Vardas6003     x.xx                5.60                
Pavarde6004    Vardas6004     x.xx                7.20                
Pavarde6005    Vardas6005     x.xx                5.80                
Pavarde6006    Vardas6006     x.xx                5.40                
Pavarde6007    Vardas6007     x.xx                5.20                
Pavarde6009    Vardas6009     x.xx                5.60                
Pavarde6011    Vardas6011     x.xx                7.80                
Pavarde6012    Vardas6012     x.xx                5.60                
Pavarde6013    Vardas6013     x.xx                6.80                
Pavarde6014    Vardas6014     x.xx                5.20                
Pavarde6015    Vardas6015     x.xx                7.00                
Pavarde6016    Vardas6016     x.xx                7.80                
Pavarde6019    Vardas6019     x.xx                6.20                
Pavarde6021    Vardas6021     x.xx                7.20                
Pavarde6023    Vardas6023     x.xx                6.60                
Pavarde6024    Vardas6024     x.xx                5.80                
Pavarde6025    Vardas6025     x.xx                6.00                
Pavarde6026    Vardas6026     x.xx                8.00                
Pavarde6028    Vardas6028     x.xx                5.80                
Pavarde6030    Vardas6030     x.xx                5.20                
Pavarde6031    Vardas6031     x.xx                8.40                
Pavarde6032    Vardas6032     x.xx                5.20                
Pavarde6036    Vardas6036     x.xx                5.60                
Pavarde6037    Vardas6037     x.xx                8.80                
Pavarde6038    Vardas6038     x.xx                5.80                
Pavarde6039    Vardas6039     x.xx                6.00                
Pavarde6040    Vardas6040     x.xx                5.60                
Pavarde6044    Vardas6044     x.xx                6.80                
Pavarde6046    Vardas6046     x.xx                5.00                
Pavarde6048    Vardas6048     x.xx                6.20                
Pavarde6049    Vardas6049     x.xx                6.00                
Pavarde6051    Vardas6051     x.xx                8.00                
Pavarde6052    Vardas6052     x.xx                5.80                
Pavarde6053    Vardas6053     x.xx                6.80                
Pavarde6054    Vardas6054     x.xx                8.20                
Pavarde6055    Vardas6055     x.xx                7.40                
Pavarde6056    Vardas6056     x.xx                6.00                
Pavarde6058    Vardas6058     x.xx                7.60                
Pavarde6059    Vardas6059     x.xx                6.80                
Pavarde6060    Vardas6060     x.xx                6.00                
Pavarde6061    Vardas6061     x.xx                6.00                
Pavarde6062    Vardas6062     x.xx                5.40                
Pavarde6063    Vardas6063     x.xx                7.00                
Pavarde6064    Vardas6064     x.xx                6.20                
Pavarde6065    Vardas6065     x.xx                6.80                
Pavarde6066    Vardas6066     x.xx                7.40                
Pavarde6067    Vardas6067     x.xx                5.20                
Pavarde6068    Vardas6068     x.xx                7.40                
Pavarde6069    Vardas6069     x.xx                5.40                
Pavarde6071    Vardas6071     x.xx                7.60                
Pavarde6072    Vardas6072     x.xx                5.20                
Pavarde6076    Vardas6076     x.xx                8.80                
Pavarde6077    Vardas6077     x.xx                8.00                
Pavarde6078    Vardas6078     x.xx                7.80                
Pavarde6080    Vardas6080     x.xx                6.20                
Pavarde6081    Vardas6081     x.xx                5.20                
Pavarde6082    Vardas6082     x.xx                8.40                
Pavarde6083    Vardas6083     x.xx                7.60                
Pavarde6084    Vardas6084     x.xx                7.60                
Pavarde6085    Vardas6085     x.xx                6.40                
Pavarde6086    Vardas6086     x.xx                5.40                
Pavarde6088    Vardas6088     x.xx                5.80                
Pavarde6090    Vardas6090     x.xx                6.40                
Pavarde6091    Vardas6091     x.xx                8.80                
Pavarde6092    Vardas6092     x.xx                5.40                
Pavarde6093    Vardas6093     x.xx                6.20                
Pavarde6095    Vardas6095     x.xx                5.80                
Pavarde6097    Vardas6097     x.xx                7.20                
Pavarde6098    Vardas6098     x.xx                6.60                
Pavarde6099    Vardas6099     x.xx                8.80                
Pavarde6101    Vardas6101     x.xx                6.00                
Pavarde6102    Vardas6102     x.xx                6.20                
Pavarde6103    Vardas6103     x.xx                5.60                
Pavarde6104    Vardas6104     x.xx                7.40                
Pavarde6106    Vardas6106     x.xx                5.80                
Pavarde6108    Vardas6108     x.xx                5.00                
Pavarde6110    Vardas6110     x.xx                6.40                
Pavarde6111    Vardas6111     x.xx                5.80                
Pavarde6112    Vardas6112     x.xx                6.20                
Pavarde6113    Vardas6113     x.xx                7.00                
Pavarde6114    Vardas6114     x.xx                5.60                
Pavarde6115    Vardas6115     x.xx                7.20                
Pavarde6116    Vardas6116     x.xx                5.60                
Pavarde6117    Vardas6117     x.xx                8.00                
Pavarde6118    Vardas6118     x.xx                6.80                
Pavarde6120    Vardas6120     x.xx                6.00                
Pavarde6121    Vardas6121     x.xx                5.00                
Pavarde6122    Vardas6122     x.xx                7.00                
Pavarde6123    Vardas6123     x.xx                7.20                
Pavarde6125    Vardas6125     x.xx                6.00                
Pavarde6126    Vardas6126     x.xx                7.40                
Pavarde6127    Vardas6127     x.xx                7.00                
Pavarde6131    Vardas6131     x.xx                5.20                
Pavarde6132    Vardas6132     x.xx                5.60                
Pavarde6134    Vardas6134     x.xx                6.40                
Pavarde6135    Vardas6135     x.xx                8.00                
Pavarde6136    Vardas6136     x.xx                7.20                
Pavarde6139    Vardas6139     x.xx                7.80                
Pavarde6141    Vardas6141     x.xx                6.00                
Pavarde6142    Vardas6142     x.xx                7.60                
Pavarde6145    Vardas6145     x.xx                5.40                
Pavarde6146    Vardas6146     x.xx                6.00                
Pavarde6147    Vardas6147     x.xx                7.20                
Pavarde6148    Vardas6148     x.xx                5.00                
Pavarde6149    Vardas6149     x.xx                5.40                
Pavarde6150    Vardas6150     x.xx                6.00                
Pavarde6152    Vardas6152     x.xx                6.60                
Pavarde6153    Vardas6153     x.xx                5.40                
Pavarde6154    Vardas6154     x.xx                8.20                
Pavarde6156    Vardas6156     x.xx                7.20                
Pavarde6158    Vardas6158     x.xx                7.80                
Pavarde6161    Vardas6161     x.xx                5.40                
Pavarde6162    Vardas6162     x.xx                5.00                
Pavarde6163    Vardas6163     x.xx                6.60                
Pavarde6166    Vardas6166     x.xx                6.60                
Pavarde6167    Vardas6167     x.xx                5.60                
Pavarde6168    Vardas6168     x.xx                5.00                
Pavarde6170    Vardas6170     x.xx                6.80                
Pavarde6171    Vardas6171     x.xx                6.60                
Pavarde6172    Vardas6172     x.xx                5.00                
Pavarde6174    Vardas6174     x.xx                7.00                
Pavarde6175    Vardas6175     x.xx                6.00                
Pavarde6178    Vardas6178     x.xx                6.80                
Pavarde6182    Vardas6182     x.xx                7.40                
Pavarde6184    Vardas6184     x.xx                5.80                
Pavarde6185    Vardas6185     x.xx                6.80                
Pavarde6188    Vardas6188     x.xx                5.20                
Pavarde6190    Vardas6190     x.xx                7.40                
Pavarde6191    Vardas6191     x.xx                8.00                
Pavarde6192    Vardas6192     x.xx                7.60                
Pavarde6193    Vardas6193     x.xx                7.60                
Pavarde6195    Vardas6195     x.xx                8.60                
Pavarde6197    Vardas6197     x.xx                5.00                
Pavarde6198    Vardas6198     x.xx                6.60                
Pavarde6199    Vardas6199     x.xx                5.00                
Pavarde6202    Vardas6202     x.xx                7.00                
Pavarde6203    Vardas6203     x.xx                6.20                
Pavarde6204    Vardas6204     x.xx                8.00                
Pavarde6209    Vardas6209     x.xx                6.80                
Pavarde6215    Vardas6215     x.xx                6.20                
Pavarde6216    Vardas6216     x.xx                8.80                
Pavarde6217    Vardas6217     x.xx                7.80                
Pavarde6218    Vardas6218     x.xx                6.60                
Pavarde6219    Vardas6219     x.xx                5.40                
Pavarde6220    Vardas6220     x.xx                6.80                
Pavarde6221    Vardas6221     x.xx                6.80                
Pavarde6223    Vardas6223     x.xx                8.60                
Pavarde6226    Vardas6226     x.xx                7.60                
Pavarde6227    Vardas6227     x.xx                5.20                
Pavarde6228    Vardas6228     x.xx                5.40                
Pavarde6229    Vardas6229     x.xx                5.00                
Pavarde6233    Vardas6233     x.xx                7.40                
Pavarde6234    Vardas6234     x.xx                6.00                
Pavarde6237    Vardas6237     x.xx                7.40                
Pavarde6238    Vardas6238     x.xx                5.40                
Pavarde6241    Vardas6241     x.xx                5.80                
Pavarde6243    Vardas6243     x.xx                6.60                
Pavarde6245    Vardas6245     x.xx                6.80                
Pavarde6246    Vardas6246     x.xx                6.00                
Pavarde6247    Vardas6247     x.xx                6.00                
Pavarde6249    Vardas6249     x.xx                6.80                
Pavarde6250    Vardas6250     x.xx                8.20                
Pavarde6251    Vardas6251     x.xx                6.80                
Pavarde6253    Vardas6253     x.xx                6.00                
Pavarde6254    Vardas6254     x.xx                6.00                
Pavarde6256    Vardas6256     x.xx                5.20                
Pavarde6258    Vardas6258     x.xx                7.00                
Pavarde6259    Vardas6259     x.xx                7.80                
Pavarde6261    Vardas6261     x.xx                7.60                
Pavarde6262    Vardas6262     x.xx                5.60                
Pavarde6264    Vardas6264     x.xx                8.80                
Pavarde6265    Vardas6265     x.xx                5.00                
Pavarde6267    Vardas6267     x.xx                5.20                
Pavarde6269    Vardas6269     x.xx                8.20                
Pavarde6270    Vardas6270     x.xx                6.40                
Pavarde6271    Vardas6271     x.xx                6.80                
Pavarde6273    Vardas6273     x.xx                5.00                
Pavarde6274    Vardas6274     x.xx                6.20                
Pavarde6276    Vardas6276     x.xx                5.00                
Pavarde6277    Vardas6277     x.xx                7.40                
Pavarde6278    Vardas6278     x.xx                5.80                
Pavarde6279    Vardas6279     x.xx                8.00                
Pavarde6281    Vardas6281     x.xx                7.40                
Pavarde6284    Vardas6284     x.xx                6.00                
Pavarde6285    Vardas6285     x.xx                6.80                
Pavarde6287    Vardas6287     x.xx                5.80                
Pavarde6288    Vardas6288     x.xx                6.20                
Pavarde6289    Vardas6289     x.xx                8.00                
Pavarde6290    Vardas6290     x.xx                8.20                
Pavarde6291    Vardas6291     x.xx                7.20                
Pavarde6293    Vardas6293     x.xx                8.60                
Pavarde6294    Vardas6294     x.xx                7.40                
Pavarde6298    Vardas6298     x.xx                7.20                
Pavarde6299    Vardas6299     x.xx                5.60                
Pavarde6300    Vardas6300     x.xx                6.40                
Pavarde6303    Vardas6303     x.xx                7.80                
Pavarde6305    Vardas6305     x.xx                7.40                
Pavarde6306    Vardas6306     x.xx                6.20                
Pavarde6307    Vardas6307     x.xx                7.60                
Pavarde6310    Vardas6310     x.xx                5.80                
Pavarde6311    Vardas6311     x.xx                7.00                
Pavarde6315    Vardas6315     x.xx                6.00                
Pavarde6316    Vardas6316     x.xx                7.60                
Pavarde6317    Vardas6317     x.xx                7.40                
Pavarde6318    Vardas6318     x.xx                7.60                
Pavarde6319    Vardas6319     x.xx                5.60                
Pavarde6320    Vardas6320     x.xx                6.60                
Pavarde6321    Vardas6321     x.xx                8.40                
Pavarde6326    Vardas6326     x.xx                6.20                
Pavarde6331    Vardas6331     x.xx                8.80                
Pavarde6332    Vardas6332     x.xx                7.40                
Pavarde6333    Vardas6333     x.xx                5.40                
Pavarde6334    Vardas6334     x.xx                7.80                
Pavarde6336    Vardas6336     x.xx                5.80                
Pavarde6337    Vardas6337     x.xx                6.60                
Pavarde6339    Vardas6339     x.xx                8.40                
Pavarde6340    Vardas6340     x.xx                7.60                
Pavarde6342    Vardas6342     x.xx                8.80                
Pavarde6343    Vardas6343     x.xx                7.40                
Pavarde6345    Vardas6345     x.xx                7.20                
Pavarde6346    Vardas6346     x.xx                6.20                
Pavarde6348    Vardas6348     x.xx                6.20                
Pavarde6349    Vardas6349     x.xx                7.80                
Pavarde6350    Vardas6350     x.xx                6.80                
Pavarde6351    Vardas6351     x.xx                7.20                
Pavarde6352    Vardas6352     x.xx                5.20                
Pavarde6354    Vardas6354     x.xx                5.40                
Pavarde6356    Vardas6356     x.xx                7.40                
Pavarde6357    Vardas6357     x.xx                5.00                
Pavarde6358    Vardas6358     x.xx                6.20                
Pavarde6359    Vardas6359     x.xx                6.60                
Pavarde6360    Vardas6360     x.xx                6.00                
Pavarde6361    Vardas6361     x.xx                6.00                
Pavarde6366    Vardas6366     x.xx                6.20                
Pavarde6367    Vardas6367     x.xx                7.20                
Pavarde6370    Vardas6370     x.xx                6.40                
Pavarde6371    Vardas6371     x.xx                7.20                
Pavarde6374    Vardas6374     x.xx                7.60                
Pavarde6378    Vardas6378     x.xx                5.40                
Pavarde6379    Vardas6379     x.xx                5.00                
Pavarde6381    Vardas6381     x.xx                6.20                
Pavarde6383    Vardas6383     x.xx                6.00                
Pavarde6384    Vardas6384     x.xx                5.00                
Pavarde6386    Vardas6386     x.xx                6.20                
Pavarde6387    Vardas6387     x.xx                8.00                
Pavarde6389    Vardas6389     x.xx                8.00                
Pavarde6390    Vardas6390     x.xx                6.20                
Pavarde6395    Vardas6395     x.xx                8.80                
Pavarde6396    Vardas6396     x.xx                5.60                
Pavarde6399    Vardas6399     x.xx                8.00                
Pavarde6400    Vardas6400     x.xx                8.00                
Pavarde6401    Vardas6401     x.xx                8.20                
Pavarde6402    Vardas6402     x.xx                6.20                
Pavarde6403    Vardas6403     x.xx                8.00                
Pavarde6405    Vardas6405     x.xx                8.00                
Pavarde6406    Vardas6406     x.xx                8.40                
Pavarde6407    Vardas6407     x.xx                7.40                
Pavarde6408    Vardas6408     x.xx                5.00                
Pavarde6410    Vardas6410     x.xx                6.40                
Pavarde6411    Vardas6411     x.xx                7.00                
Pavarde6412    Vardas6412     x.xx                6.20                
Pavarde6415    Vardas6415     x.xx                6.40                
Pavarde6417    Vardas6417     x.xx                8.40                
Pavarde6418    Vardas6418     x.xx                7.40                
Pavarde6419    Vardas6419     x.xx                5.00                
Pavarde6420    Vardas6420     x.xx                6.00                
Pavarde6421    Vardas6421     x.xx                6.00                
Pavarde6422    Vardas6422     x.xx                7.00                
Pavarde6423    Vardas6423     x.xx                7.40                
Pavarde6424    Vardas6424     x.xx                6.60                
Pavarde6425    Vardas6425     x.xx                7.60                
Pavarde6426    Vardas6426     x.xx                5.00                
Pavarde6427    Vardas6427     x.xx                5.00                
Pavarde6428    Vardas6428     x.xx                7.00                
Pavarde6429    Vardas6429     x.xx                6.20                
Pavarde6430    Vardas6430     x.xx                7.40                
Pavarde6431    Vardas6431     x.xx                7.60                
Pavarde6432    Vardas6432     x.xx                7.00                
Pavarde6433    Vardas6433     x.xx                5.20                
Pavarde6436    Vardas6436     x.xx                6.60                
Pavarde6437    Vardas6437     x.xx                6.20                
Pavarde6438    Vardas6438     x.xx                5.80                
Pavarde6441    Vardas6441     x.xx                5.80                
Pavarde6442    Vardas6442     x.xx                6.40                
Pavarde6444    Vardas6444     x.xx                5.60                
Pavarde6447    Vardas6447     x.xx                8.00                
Pavarde6448    Vardas6448     x.xx                5.40                
Pavarde6449    Vardas6449     x.xx                7.60                
Pavarde6451    Vardas6451     x.xx                6.60                
Pavarde6453    Vardas6453     x.xx                6.60                
Pavarde6454    Vardas6454     x.xx                7.00                
Pavarde6455    Vardas6455     x.xx                7.40                
Pavarde6458    Vardas6458     x.xx                7.80                
Pavarde6459    Vardas6459     x.xx                7.40                
Pavarde6461    Vardas6461     x.xx                6.00                
Pavarde6462    Vardas6462     x.xx                8.40                
Pavarde6465    Vardas6465     x.xx                7.00                
Pavarde6467    Vardas6467     x.xx                7.80                
Pavarde6468    Vardas6468     x.xx                7.80                
Pavarde6470    Vardas6470     x.xx                8.40                
Pavarde6471    Vardas6471     x.xx                6.80                
Pavarde6475    Vardas6475     x.xx                7.40                
Pavarde6477    Vardas6477     x.xx                8.00                
Pavarde6479    Vardas6479     x.xx                7.20                
Pavarde6480    Vardas6480     x.xx                8.80                
Pavarde6482    Vardas6482     x.xx                7.60                
Pavarde6486    Vardas6486     x.xx                5.00                
